leaf,kernel,mode,radius,count,total,key
770851,cube,spherical,0.100000,0,0,0
770854,cube,spherical,0.100000,0,0,0
770787,cube,spherical,0.100000,0,0,0
770788,cube,spherical,0.100000,0,0,0
770789,cube,spherical,0.100000,53,53,0
770783,cube,spherical,0.100000,51,51,0
770784,cube,spherical,0.100000,0,0,0
770785,cube,spherical,0.100000,0,0,0
770786,cube,spherical,0.100000,54,54,0
770748,cube,spherical,0.100000,0,0,0
770749,cube,spherical,0.100000,0,0,0
770758,cube,spherical,0.100000,0,8,0
770750,cube,spherical,0.100000,100,100,0
770751,cube,spherical,0.100000,0,0,0
770756,cube,spherical,0.100000,0,0,0
770757,cube,spherical,0.100000,0,0,0
770706,cube,spherical,0.100000,98,98,0
770723,cube,spherical,0.100000,0,0,0
770724,cube,spherical,0.100000,0,0,0
770725,cube,spherical,0.100000,0,3,0
770716,cube,spherical,0.100000,48,48,0
770717,cube,spherical,0.100000,22,22,0
770720,cube,spherical,0.100000,0,0,0
770721,cube,spherical,0.100000,0,0,0
770707,cube,spherical,0.100000,0,0,0
770708,cube,spherical,0.100000,0,0,0
770713,cube,spherical,0.100000,2,2,0
770714,cube,spherical,0.100000,119,119,0
770702,cube,spherical,0.100000,0,0,0
770703,cube,spherical,0.100000,2,5,0
770704,cube,spherical,0.100000,59,59,0
770705,cube,spherical,0.100000,0,0,0
770625,cube,spherical,0.100000,85,85,0
770649,cube,spherical,0.100000,3,3,0
770641,cube,spherical,0.100000,0,0,0
770644,cube,spherical,0.100000,108,108,0
770645,cube,spherical,0.100000,97,97,0
770648,cube,spherical,0.100000,0,0,0
770626,cube,spherical,0.100000,0,0,0
770636,cube,spherical,0.100000,76,76,0
770637,cube,spherical,0.100000,101,101,0
770640,cube,spherical,0.100000,0,0,0
770567,cube,spherical,0.100000,40,40,0
770584,cube,spherical,0.100000,31,31,0
770585,cube,spherical,0.100000,0,0,0
770586,cube,spherical,0.100000,0,0,0
770587,cube,spherical,0.100000,128,128,0
770576,cube,spherical,0.100000,0,0,0
770579,cube,spherical,0.100000,70,70,0
770580,cube,spherical,0.100000,18,18,0
770583,cube,spherical,0.100000,0,0,0
770568,cube,spherical,0.100000,0,0,0
770571,cube,spherical,0.100000,47,47,0
770572,cube,spherical,0.100000,113,113,0
770575,cube,spherical,0.100000,0,0,0
770531,cube,spherical,0.100000,0,0,0
770533,cube,spherical,0.100000,0,0,0
770534,cube,spherical,0.100000,0,0,0
770550,cube,spherical,0.100000,44,44,0
770564,cube,spherical,0.100000,14,14,0
770565,cube,spherical,0.100000,0,0,0
770566,cube,spherical,0.100000,0,0,0
770560,cube,spherical,0.100000,48,48,0
770561,cube,spherical,0.100000,0,0,0
770562,cube,spherical,0.100000,0,0,0
770563,cube,spherical,0.100000,114,114,0
770537,cube,spherical,0.100000,0,14,0
770538,cube,spherical,0.100000,0,0,0
770539,cube,spherical,0.100000,40,40,0
770540,cube,spherical,0.100000,0,0,0
770541,cube,spherical,0.100000,28,28,0
770542,cube,spherical,0.100000,5,44,0
770543,cube,spherical,0.100000,0,0,0
770249,cube,spherical,0.100000,0,0,0
770185,cube,spherical,0.100000,0,0,0
770188,cube,spherical,0.100000,17,17,0
770248,cube,spherical,0.100000,0,0,0
770205,cube,spherical,0.100000,0,0,0
770225,cube,spherical,0.100000,0,0,0
770226,cube,spherical,0.100000,0,0,0
770235,cube,spherical,0.100000,109,109,0
770227,cube,spherical,0.100000,71,71,0
770228,cube,spherical,0.100000,60,117,0
770233,cube,spherical,0.100000,0,0,0
770234,cube,spherical,0.100000,0,0,0
770210,cube,spherical,0.100000,0,0,0
770211,cube,spherical,0.100000,0,0,0
770212,cube,spherical,0.100000,1,26,0
770213,cube,spherical,0.100000,0,0,0
770200,cube,spherical,0.100000,124,124,0
770201,cube,spherical,0.100000,0,0,0
770202,cube,spherical,0.100000,0,0,0
770196,cube,spherical,0.100000,0,0,0
770197,cube,spherical,0.100000,68,68,0
770198,cube,spherical,0.100000,91,91,0
770199,cube,spherical,0.100000,0,0,0
758219,cube,spherical,0.100000,0,0,0
759148,cube,spherical,0.100000,16,97,0
759157,cube,spherical,0.100000,8,8,0
759158,cube,spherical,0.100000,0,0,0
759149,cube,spherical,0.100000,4,4,0
759152,cube,spherical,0.100000,4,4,0
759153,cube,spherical,0.100000,0,0,0
759156,cube,spherical,0.100000,10,10,0
758876,cube,spherical,0.100000,117,117,0
758885,cube,spherical,0.100000,55,123,0
758886,cube,spherical,0.100000,116,116,0
758877,cube,spherical,0.100000,84,84,0
758878,cube,spherical,0.100000,30,64,0
758883,cube,spherical,0.100000,0,0,0
758884,cube,spherical,0.100000,0,0,0
758854,cube,spherical,0.100000,8,8,0
758855,cube,spherical,0.100000,12,35,0
758856,cube,spherical,0.100000,0,0,0
758857,cube,spherical,0.100000,0,0,0
758774,cube,spherical,0.100000,0,0,0
758775,cube,spherical,0.100000,0,0,0
758776,cube,spherical,0.100000,86,86,0
758777,cube,spherical,0.100000,0,0,0
758778,cube,spherical,0.100000,30,30,0
758779,cube,spherical,0.100000,25,25,0
758780,cube,spherical,0.100000,0,0,0
758731,cube,spherical,0.100000,15,15,0
758748,cube,spherical,0.100000,45,45,0
758749,cube,spherical,0.100000,0,0,0
758750,cube,spherical,0.100000,0,0,0
758751,cube,spherical,0.100000,1,1,0
758740,cube,spherical,0.100000,0,0,0
758741,cube,spherical,0.100000,0,0,0
758746,cube,spherical,0.100000,32,32,0
758747,cube,spherical,0.100000,71,71,0
758732,cube,spherical,0.100000,12,12,0
758733,cube,spherical,0.100000,103,103,0
758738,cube,spherical,0.100000,0,0,0
758739,cube,spherical,0.100000,0,0,0
758672,cube,spherical,0.100000,77,77,0
758689,cube,spherical,0.100000,5,5,0
758690,cube,spherical,0.100000,0,0,0
758691,cube,spherical,0.100000,0,0,0
758692,cube,spherical,0.100000,51,51,0
758681,cube,spherical,0.100000,0,0,0
758682,cube,spherical,0.100000,0,0,0
758687,cube,spherical,0.100000,35,35,0
758688,cube,spherical,0.100000,37,37,0
758673,cube,spherical,0.100000,43,43,0
758674,cube,spherical,0.100000,73,73,0
758679,cube,spherical,0.100000,0,0,0
758680,cube,spherical,0.100000,0,0,0
758650,cube,spherical,0.100000,41,41,0
758651,cube,spherical,0.100000,58,58,0
758652,cube,spherical,0.100000,0,0,0
758653,cube,spherical,0.100000,0,0,0
758584,cube,spherical,0.100000,0,0,0
758585,cube,spherical,0.100000,0,0,0
758586,cube,spherical,0.100000,0,33,0
758587,cube,spherical,0.100000,0,0,0
758557,cube,spherical,0.100000,18,43,0
758558,cube,spherical,0.100000,20,20,0
758559,cube,spherical,0.100000,0,0,0
758560,cube,spherical,0.100000,0,0,0
758561,cube,spherical,0.100000,1,1,0
758549,cube,spherical,0.100000,123,123,0
758550,cube,spherical,0.100000,4,5,0
758555,cube,spherical,0.100000,0,0,0
758556,cube,spherical,0.100000,0,0,0
758545,cube,spherical,0.100000,104,104,0
758546,cube,spherical,0.100000,0,0,0
758547,cube,spherical,0.100000,0,0,0
758548,cube,spherical,0.100000,113,113,0
758220,cube,spherical,0.100000,0,0,0
758221,cube,spherical,0.100000,0,0,0
758230,cube,spherical,0.100000,0,0,0
758231,cube,spherical,0.100000,0,0,0
758232,cube,spherical,0.100000,0,0,0
758233,cube,spherical,0.100000,0,0,0
758222,cube,spherical,0.100000,0,0,0
758225,cube,spherical,0.100000,0,0,0
758226,cube,spherical,0.100000,9,9,0
758229,cube,spherical,0.100000,16,16,0
752255,cube,spherical,0.100000,0,0,0
751765,cube,spherical,0.100000,0,0,0
752253,cube,spherical,0.100000,0,0,0
752254,cube,spherical,0.100000,36,36,0
752249,cube,spherical,0.100000,0,27,0
752250,cube,spherical,0.100000,0,0,0
752252,cube,spherical,0.100000,21,21,0
752229,cube,spherical,0.100000,0,0,0
752246,cube,spherical,0.100000,0,0,0
752238,cube,spherical,0.100000,0,0,0
752239,cube,spherical,0.100000,0,0,0
752244,cube,spherical,0.100000,101,101,0
752245,cube,spherical,0.100000,76,76,0
752230,cube,spherical,0.100000,122,122,0
752231,cube,spherical,0.100000,33,33,0
752236,cube,spherical,0.100000,0,0,0
752237,cube,spherical,0.100000,0,0,0
752219,cube,spherical,0.100000,9,9,0
752220,cube,spherical,0.100000,0,0,0
752221,cube,spherical,0.100000,0,0,0
752222,cube,spherical,0.100000,0,0,0
752175,cube,spherical,0.100000,91,91,0
752176,cube,spherical,0.100000,8,8,0
752177,cube,spherical,0.100000,1,1,0
752178,cube,spherical,0.100000,32,32,0
752087,cube,spherical,0.100000,20,20,0
752156,cube,spherical,0.100000,66,66,0
752157,cube,spherical,0.100000,25,25,0
752174,cube,spherical,0.100000,88,88,0
752139,cube,spherical,0.100000,41,41,0
752140,cube,spherical,0.100000,64,64,0
752141,cube,spherical,0.100000,0,0,0
752142,cube,spherical,0.100000,0,0,0
752127,cube,spherical,0.100000,26,26,0
752128,cube,spherical,0.100000,42,42,0
752135,cube,spherical,0.100000,81,81,0
752136,cube,spherical,0.100000,0,0,0
752137,cube,spherical,0.100000,0,0,0
752138,cube,spherical,0.100000,57,57,0
752110,cube,spherical,0.100000,2,2,0
752111,cube,spherical,0.100000,0,0,0
752112,cube,spherical,0.100000,0,0,0
752113,cube,spherical,0.100000,116,116,0
752105,cube,spherical,0.100000,5,5,0
752106,cube,spherical,0.100000,0,0,0
752109,cube,spherical,0.100000,0,0,0
752088,cube,spherical,0.100000,0,0,0
752089,cube,spherical,0.100000,0,0,0
752090,cube,spherical,0.100000,30,30,0
752091,cube,spherical,0.100000,0,0,0
751902,cube,spherical,0.100000,74,74,0
751903,cube,spherical,0.100000,28,28,0
751898,cube,spherical,0.100000,54,54,0
751899,cube,spherical,0.100000,0,0,0
751900,cube,spherical,0.100000,0,0,0
751901,cube,spherical,0.100000,47,47,0
751871,cube,spherical,0.100000,0,0,0
751872,cube,spherical,0.100000,0,0,0
751875,cube,spherical,0.100000,61,61,0
751876,cube,spherical,0.100000,61,61,0
751863,cube,spherical,0.100000,114,114,0
751864,cube,spherical,0.100000,49,49,0
751867,cube,spherical,0.100000,0,0,0
751868,cube,spherical,0.100000,0,0,0
751845,cube,spherical,0.100000,85,85,0
751846,cube,spherical,0.100000,0,0,0
751847,cube,spherical,0.100000,0,0,0
751848,cube,spherical,0.100000,26,26,0
751826,cube,spherical,0.100000,5,5,0
751827,cube,spherical,0.100000,102,102,0
751841,cube,spherical,0.100000,0,0,0
751842,cube,spherical,0.100000,0,0,0
751843,cube,spherical,0.100000,128,128,0
751844,cube,spherical,0.100000,82,82,0
751809,cube,spherical,0.100000,20,20,0
751810,cube,spherical,0.100000,63,63,0
751811,cube,spherical,0.100000,0,0,0
751812,cube,spherical,0.100000,0,0,0
751766,cube,spherical,0.100000,0,0,0
751768,cube,spherical,0.100000,0,0,0
751769,cube,spherical,0.100000,0,0,0
751805,cube,spherical,0.100000,85,85,0
751806,cube,spherical,0.100000,2,2,0
751807,cube,spherical,0.100000,0,0,0
751808,cube,spherical,0.100000,49,49,0
751782,cube,spherical,0.100000,2,2,0
751783,cube,spherical,0.100000,0,0,0
751784,cube,spherical,0.100000,0,0,0
751785,cube,spherical,0.100000,4,4,0
751772,cube,spherical,0.100000,39,39,0
751773,cube,spherical,0.100000,2,2,0
751774,cube,spherical,0.100000,25,25,0
751775,cube,spherical,0.100000,128,128,0
751750,cube,spherical,0.100000,0,0,0
751760,cube,spherical,0.100000,7,7,0
751761,cube,spherical,0.100000,0,0,0
751764,cube,spherical,0.100000,0,0,0
668465,cube,spherical,0.100000,0,0,0
668466,cube,spherical,0.100000,0,9,0
668467,cube,spherical,0.100000,0,0,0
669012,cube,spherical,0.100000,37,37,0
669085,cube,spherical,0.100000,1,2,0
669086,cube,spherical,0.100000,18,18,0
669087,cube,spherical,0.100000,22,22,0
669088,cube,spherical,0.100000,0,2,0
669070,cube,spherical,0.100000,16,16,0
669083,cube,spherical,0.100000,2,74,0
669084,cube,spherical,0.100000,1,1,0
669075,cube,spherical,0.100000,0,0,0
669076,cube,spherical,0.100000,15,15,0
669077,cube,spherical,0.100000,6,6,0
669078,cube,spherical,0.100000,2,2,0
669013,cube,spherical,0.100000,17,17,0
669064,cube,spherical,0.100000,0,0,0
669065,cube,spherical,0.100000,0,0,0
669066,cube,spherical,0.100000,11,11,0
669067,cube,spherical,0.100000,0,0,0
669033,cube,spherical,0.100000,7,7,0
669034,cube,spherical,0.100000,92,92,0
669043,cube,spherical,0.100000,40,40,0
669035,cube,spherical,0.100000,0,0,0
669038,cube,spherical,0.100000,0,0,0
669039,cube,spherical,0.100000,70,70,0
669042,cube,spherical,0.100000,6,6,0
669025,cube,spherical,0.100000,103,103,0
669026,cube,spherical,0.100000,36,36,0
669027,cube,spherical,0.100000,8,8,0
669028,cube,spherical,0.100000,0,0,0
668995,cube,spherical,0.100000,93,115,0
668996,cube,spherical,0.100000,0,0,0
668736,cube,spherical,0.100000,1,2,0
668930,cube,spherical,0.100000,0,0,0
668931,cube,spherical,0.100000,0,0,0
668932,cube,spherical,0.100000,36,36,0
668989,cube,spherical,0.100000,1,1,0
668990,cube,spherical,0.100000,108,108,0
668991,cube,spherical,0.100000,37,37,0
668992,cube,spherical,0.100000,0,0,0
668952,cube,spherical,0.100000,24,24,0
668953,cube,spherical,0.100000,30,30,0
668958,cube,spherical,0.100000,0,0,0
668959,cube,spherical,0.100000,69,69,0
668960,cube,spherical,0.100000,74,74,0
668961,cube,spherical,0.100000,0,0,0
668945,cube,spherical,0.100000,36,36,0
668946,cube,spherical,0.100000,65,65,0
668949,cube,spherical,0.100000,0,0,0
668950,cube,spherical,0.100000,0,0,0
668734,cube,spherical,0.100000,8,8,0
668694,cube,spherical,0.100000,21,21,0
668695,cube,spherical,0.100000,4,4,0
668698,cube,spherical,0.100000,122,122,0
668699,cube,spherical,0.100000,6,6,0
668700,cube,spherical,0.100000,0,0,0
668701,cube,spherical,0.100000,16,30,0
668468,cube,spherical,0.100000,0,0,0
668469,cube,spherical,0.100000,4,70,0
668470,cube,spherical,0.100000,0,0,0
668638,cube,spherical,0.100000,0,0,0
668662,cube,spherical,0.100000,0,0,0
668656,cube,spherical,0.100000,23,23,0
668657,cube,spherical,0.100000,21,21,0
668658,cube,spherical,0.100000,11,11,0
668659,cube,spherical,0.100000,60,60,0
668649,cube,spherical,0.100000,18,18,0
668650,cube,spherical,0.100000,9,9,0
668651,cube,spherical,0.100000,117,117,0
668641,cube,spherical,0.100000,0,0,0
668642,cube,spherical,0.100000,0,0,0
668643,cube,spherical,0.100000,26,26,0
668644,cube,spherical,0.100000,30,30,0
668581,cube,spherical,0.100000,0,15,0
668582,cube,spherical,0.100000,18,68,0
668567,cube,spherical,0.100000,0,0,0
668568,cube,spherical,0.100000,36,36,0
668579,cube,spherical,0.100000,0,0,0
668571,cube,spherical,0.100000,0,0,0
668572,cube,spherical,0.100000,0,0,0
668577,cube,spherical,0.100000,29,29,0
668578,cube,spherical,0.100000,44,44,0
668552,cube,spherical,0.100000,72,72,0
668553,cube,spherical,0.100000,72,72,0
668564,cube,spherical,0.100000,128,128,0
668556,cube,spherical,0.100000,61,61,0
668557,cube,spherical,0.100000,0,0,0
668562,cube,spherical,0.100000,0,0,0
668563,cube,spherical,0.100000,79,79,0
668531,cube,spherical,0.100000,0,0,0
668540,cube,spherical,0.100000,7,7,0
668541,cube,spherical,0.100000,0,0,0
668534,cube,spherical,0.100000,118,118,0
668535,cube,spherical,0.100000,5,5,0
668536,cube,spherical,0.100000,0,0,0
668537,cube,spherical,0.100000,49,49,0
668462,cube,spherical,0.100000,1,1,0
668449,cube,spherical,0.100000,0,0,0
668450,cube,spherical,0.100000,18,18,0
668451,cube,spherical,0.100000,9,9,0
668452,cube,spherical,0.100000,0,0,0
658622,cube,spherical,0.100000,0,0,0
658623,cube,spherical,0.100000,0,0,0
660341,cube,spherical,0.100000,0,0,0
660342,cube,spherical,0.100000,0,0,0
660343,cube,spherical,0.100000,0,4,0
660344,cube,spherical,0.100000,0,0,0
660346,cube,spherical,0.100000,0,0,0
660721,cube,spherical,0.100000,70,70,0
660724,cube,spherical,0.100000,55,96,0
660727,cube,spherical,0.100000,0,0,0
660730,cube,spherical,0.100000,1,24,0
660715,cube,spherical,0.100000,16,16,0
660716,cube,spherical,0.100000,28,28,0
660717,cube,spherical,0.100000,0,0,0
660718,cube,spherical,0.100000,0,0,0
660683,cube,spherical,0.100000,0,0,0
660684,cube,spherical,0.100000,44,44,0
660693,cube,spherical,0.100000,0,0,0
660685,cube,spherical,0.100000,0,7,0
660688,cube,spherical,0.100000,0,0,0
660677,cube,spherical,0.100000,122,122,0
660678,cube,spherical,0.100000,0,0,0
660679,cube,spherical,0.100000,0,0,0
660680,cube,spherical,0.100000,60,60,0
660667,cube,spherical,0.100000,61,61,0
660668,cube,spherical,0.100000,93,93,0
660669,cube,spherical,0.100000,12,12,0
660670,cube,spherical,0.100000,3,3,0
660594,cube,spherical,0.100000,0,0,0
660603,cube,spherical,0.100000,97,97,0
660604,cube,spherical,0.100000,0,0,0
660596,cube,spherical,0.100000,71,71,0
660597,cube,spherical,0.100000,0,0,0
660600,cube,spherical,0.100000,0,0,0
660601,cube,spherical,0.100000,45,45,0
660576,cube,spherical,0.100000,80,80,0
660577,cube,spherical,0.100000,0,0,0
660580,cube,spherical,0.100000,0,0,0
660581,cube,spherical,0.100000,124,124,0
660568,cube,spherical,0.100000,68,68,0
660569,cube,spherical,0.100000,0,0,0
660572,cube,spherical,0.100000,0,0,0
660573,cube,spherical,0.100000,5,5,0
660561,cube,spherical,0.100000,125,125,0
660564,cube,spherical,0.100000,0,0,0
660565,cube,spherical,0.100000,0,0,0
660553,cube,spherical,0.100000,0,0,0
660554,cube,spherical,0.100000,57,57,0
660559,cube,spherical,0.100000,44,44,0
660560,cube,spherical,0.100000,0,0,0
660416,cube,spherical,0.100000,31,31,0
660417,cube,spherical,0.100000,0,0,0
660422,cube,spherical,0.100000,0,0,0
660423,cube,spherical,0.100000,63,63,0
660401,cube,spherical,0.100000,57,57,0
660402,cube,spherical,0.100000,0,0,0
660414,cube,spherical,0.100000,0,0,0
660415,cube,spherical,0.100000,30,30,0
660370,cube,spherical,0.100000,66,66,0
660383,cube,spherical,0.100000,74,74,0
660384,cube,spherical,0.100000,7,7,0
660371,cube,spherical,0.100000,0,0,0
660372,cube,spherical,0.100000,0,0,0
660373,cube,spherical,0.100000,21,21,0
660374,cube,spherical,0.100000,18,18,0
660362,cube,spherical,0.100000,0,0,0
660363,cube,spherical,0.100000,48,48,0
660368,cube,spherical,0.100000,76,76,0
660369,cube,spherical,0.100000,30,30,0
660089,cube,spherical,0.100000,69,69,0
660092,cube,spherical,0.100000,0,0,0
660093,cube,spherical,0.100000,0,0,0
660096,cube,spherical,0.100000,8,56,0
660068,cube,spherical,0.100000,0,0,0
660069,cube,spherical,0.100000,0,0,0
660079,cube,spherical,0.100000,53,53,0
660080,cube,spherical,0.100000,29,29,0
660046,cube,spherical,0.100000,16,16,0
660047,cube,spherical,0.100000,91,91,0
660060,cube,spherical,0.100000,0,0,0
660061,cube,spherical,0.100000,37,37,0
660062,cube,spherical,0.100000,70,70,0
660063,cube,spherical,0.100000,0,0,0
660052,cube,spherical,0.100000,0,0,0
660053,cube,spherical,0.100000,34,34,0
660054,cube,spherical,0.100000,41,41,0
660055,cube,spherical,0.100000,0,0,0
660034,cube,spherical,0.100000,97,97,0
660043,cube,spherical,0.100000,0,75,0
660044,cube,spherical,0.100000,8,8,0
660035,cube,spherical,0.100000,44,44,0
660038,cube,spherical,0.100000,6,82,0
660039,cube,spherical,0.100000,0,0,0
660042,cube,spherical,0.100000,0,0,0
660001,cube,spherical,0.100000,0,0,0
660002,cube,spherical,0.100000,0,0,0
660007,cube,spherical,0.100000,0,0,0
660008,cube,spherical,0.100000,1,1,0
659979,cube,spherical,0.100000,4,4,0
659980,cube,spherical,0.100000,0,0,0
659999,cube,spherical,0.100000,0,0,0
660000,cube,spherical,0.100000,22,22,0
659958,cube,spherical,0.100000,126,126,0
659977,cube,spherical,0.100000,56,56,0
659971,cube,spherical,0.100000,56,56,0
659972,cube,spherical,0.100000,61,61,0
659973,cube,spherical,0.100000,0,0,0
659974,cube,spherical,0.100000,0,0,0
659961,cube,spherical,0.100000,0,0,0
659962,cube,spherical,0.100000,0,0,0
659963,cube,spherical,0.100000,36,36,0
659964,cube,spherical,0.100000,67,67,0
659954,cube,spherical,0.100000,70,70,0
659955,cube,spherical,0.100000,52,52,0
659946,cube,spherical,0.100000,0,0,0
659947,cube,spherical,0.100000,90,90,0
659948,cube,spherical,0.100000,25,25,0
659949,cube,spherical,0.100000,0,0,0
659938,cube,spherical,0.100000,0,0,0
659939,cube,spherical,0.100000,49,49,0
659940,cube,spherical,0.100000,45,45,0
659941,cube,spherical,0.100000,0,0,0
659929,cube,spherical,0.100000,127,127,0
659932,cube,spherical,0.100000,0,0,0
659933,cube,spherical,0.100000,0,0,0
659923,cube,spherical,0.100000,87,87,0
659924,cube,spherical,0.100000,0,0,0
659925,cube,spherical,0.100000,0,0,0
659926,cube,spherical,0.100000,16,16,0
659891,cube,spherical,0.100000,92,92,0
659900,cube,spherical,0.100000,0,0,0
659901,cube,spherical,0.100000,0,0,0
659892,cube,spherical,0.100000,0,0,0
659895,cube,spherical,0.100000,0,0,0
659896,cube,spherical,0.100000,48,48,0
659899,cube,spherical,0.100000,42,42,0
659241,cube,spherical,0.100000,109,109,0
659244,cube,spherical,0.100000,0,0,0
659245,cube,spherical,0.100000,0,0,0
659246,cube,spherical,0.100000,0,0,0
659247,cube,spherical,0.100000,84,84,0
659248,cube,spherical,0.100000,16,33,0
659155,cube,spherical,0.100000,81,81,0
659189,cube,spherical,0.100000,5,5,0
659182,cube,spherical,0.100000,28,28,0
659183,cube,spherical,0.100000,23,78,0
659186,cube,spherical,0.100000,0,0,0
659187,cube,spherical,0.100000,0,0,0
659174,cube,spherical,0.100000,64,64,0
659175,cube,spherical,0.100000,10,41,0
659178,cube,spherical,0.100000,0,0,0
659179,cube,spherical,0.100000,0,0,0
659165,cube,spherical,0.100000,43,43,0
659166,cube,spherical,0.100000,28,28,0
659167,cube,spherical,0.100000,0,0,0
659168,cube,spherical,0.100000,0,0,0
659158,cube,spherical,0.100000,0,0,0
659159,cube,spherical,0.100000,0,0,0
659160,cube,spherical,0.100000,48,48,0
659161,cube,spherical,0.100000,73,73,0
659152,cube,spherical,0.100000,0,0,0
659153,cube,spherical,0.100000,11,11,0
658619,cube,spherical,0.100000,16,16,0
658620,cube,spherical,0.100000,0,0,0
658324,cube,spherical,0.100000,36,36,0
658380,cube,spherical,0.100000,13,13,0
658381,cube,spherical,0.100000,0,0,0
658382,cube,spherical,0.100000,37,37,0
658383,cube,spherical,0.100000,89,89,0
658357,cube,spherical,0.100000,0,0,0
658358,cube,spherical,0.100000,0,0,0
658363,cube,spherical,0.100000,0,0,0
658364,cube,spherical,0.100000,0,0,0
658365,cube,spherical,0.100000,60,60,0
658366,cube,spherical,0.100000,48,48,0
658349,cube,spherical,0.100000,34,34,0
658350,cube,spherical,0.100000,84,84,0
658351,cube,spherical,0.100000,0,0,0
658352,cube,spherical,0.100000,0,0,0
658327,cube,spherical,0.100000,64,64,0
658328,cube,spherical,0.100000,0,0,0
658329,cube,spherical,0.100000,0,0,0
658334,cube,spherical,0.100000,0,0,0
658335,cube,spherical,0.100000,0,0,0
658336,cube,spherical,0.100000,77,77,0
658337,cube,spherical,0.100000,25,25,0
658229,cube,spherical,0.100000,32,32,0
658230,cube,spherical,0.100000,0,0,0
658232,cube,spherical,0.100000,6,6,0
658233,cube,spherical,0.100000,0,0,0
658234,cube,spherical,0.100000,7,38,0
658235,cube,spherical,0.100000,76,76,0
658206,cube,spherical,0.100000,0,0,0
658223,cube,spherical,0.100000,0,0,0
658224,cube,spherical,0.100000,0,0,0
658225,cube,spherical,0.100000,120,120,0
658216,cube,spherical,0.100000,15,25,0
658217,cube,spherical,0.100000,0,0,0
658208,cube,spherical,0.100000,31,31,0
658209,cube,spherical,0.100000,0,0,0
658212,cube,spherical,0.100000,0,0,0
658213,cube,spherical,0.100000,38,38,0
8574,cube,spherical,0.100000,7,7,0
8529,cube,spherical,0.100000,94,94,0
8530,cube,spherical,0.100000,105,105,0
8531,cube,spherical,0.100000,1,1,0
8532,cube,spherical,0.100000,0,2,0
8533,cube,spherical,0.100000,0,2,0
8534,cube,spherical,0.100000,16,20,0
8543,cube,spherical,0.100000,5,13,0
8536,cube,spherical,0.100000,45,45,0
8537,cube,spherical,0.100000,10,10,0
8540,cube,spherical,0.100000,14,14,0
8541,cube,spherical,0.100000,37,37,0
517,cube,spherical,0.100000,0,0,0
573623,cube,spherical,0.100000,86,86,0
573569,cube,spherical,0.100000,35,35,0
573570,cube,spherical,0.100000,41,41,0
573571,cube,spherical,0.100000,18,18,0
573572,cube,spherical,0.100000,20,20,0
573561,cube,spherical,0.100000,33,33,0
573562,cube,spherical,0.100000,30,30,0
573567,cube,spherical,0.100000,14,14,0
573568,cube,spherical,0.100000,19,19,0
570556,cube,spherical,0.100000,0,0,0
570528,cube,spherical,0.100000,23,23,0
570529,cube,spherical,0.100000,0,0,0
570530,cube,spherical,0.100000,0,0,0
570531,cube,spherical,0.100000,0,0,0
570532,cube,spherical,0.100000,42,42,0
570533,cube,spherical,0.100000,0,0,0
570534,cube,spherical,0.100000,0,0,0
570535,cube,spherical,0.100000,92,92,0
570475,cube,spherical,0.100000,4,4,0
570499,cube,spherical,0.100000,103,103,0
570508,cube,spherical,0.100000,34,34,0
570509,cube,spherical,0.100000,3,3,0
570510,cube,spherical,0.100000,13,13,0
570511,cube,spherical,0.100000,50,50,0
570522,cube,spherical,0.100000,7,7,0
570523,cube,spherical,0.100000,21,21,0
570524,cube,spherical,0.100000,9,9,0
570525,cube,spherical,0.100000,15,15,0
570512,cube,spherical,0.100000,40,40,0
570513,cube,spherical,0.100000,37,37,0
570514,cube,spherical,0.100000,25,25,0
570515,cube,spherical,0.100000,27,27,0
570504,cube,spherical,0.100000,64,64,0
570505,cube,spherical,0.100000,44,44,0
570506,cube,spherical,0.100000,63,63,0
570507,cube,spherical,0.100000,77,77,0
570471,cube,spherical,0.100000,28,28,0
570472,cube,spherical,0.100000,17,17,0
570463,cube,spherical,0.100000,42,42,0
570464,cube,spherical,0.100000,43,43,0
570469,cube,spherical,0.100000,5,5,0
570470,cube,spherical,0.100000,10,10,0
570459,cube,spherical,0.100000,46,46,0
570460,cube,spherical,0.100000,13,13,0
570461,cube,spherical,0.100000,10,10,0
570462,cube,spherical,0.100000,63,63,0
570373,cube,spherical,0.100000,52,52,0
570422,cube,spherical,0.100000,77,77,0
570414,cube,spherical,0.100000,57,57,0
570415,cube,spherical,0.100000,50,50,0
570416,cube,spherical,0.100000,59,59,0
570417,cube,spherical,0.100000,106,106,0
570406,cube,spherical,0.100000,10,10,0
570409,cube,spherical,0.100000,3,3,0
570410,cube,spherical,0.100000,65,65,0
570413,cube,spherical,0.100000,58,58,0
570402,cube,spherical,0.100000,45,45,0
570403,cube,spherical,0.100000,41,41,0
570404,cube,spherical,0.100000,78,78,0
570405,cube,spherical,0.100000,16,16,0
570390,cube,spherical,0.100000,11,11,0
570391,cube,spherical,0.100000,12,12,0
570392,cube,spherical,0.100000,28,28,0
570393,cube,spherical,0.100000,18,18,0
570382,cube,spherical,0.100000,44,44,0
570385,cube,spherical,0.100000,46,46,0
570386,cube,spherical,0.100000,50,50,0
570389,cube,spherical,0.100000,58,58,0
570378,cube,spherical,0.100000,61,61,0
570379,cube,spherical,0.100000,83,83,0
570380,cube,spherical,0.100000,45,45,0
570381,cube,spherical,0.100000,3,3,0
